Date	Month	Collection	Owner	Brand	Pack Size	Pack Type	Queries	SizeOfReturnedData	ResponseTimes(ms)	Price
01/02/2012	Feb-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1066	24.27	189.63	70.02
01/02/2012	Feb-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	9500	53.98	1768.62	73.28
01/02/2012	Feb-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	356	6.91	77.2	85.35
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	6641	58.54	1755.73	104.06
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	286	6.73	90.73	124.86
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1055	17.45	344.15	128.4
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	5560	38.13	1507.69	106.73
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2836	26.3	734	101.87
01/02/2012	Feb-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	157	2.74	51.19	128.33
01/02/2012	Feb-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1545	23.44	250.37	63.79
01/02/2012	Feb-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	623	14.04	141.17	89.19
01/02/2012	Feb-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	6217	38.58	1125.59	71.26
01/02/2012	Feb-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1523	19.4	281.26	72.69
01/02/2012	Feb-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	381	10.7	79.6	82.23
01/03/2012	Mar-12	br.collection.name.shops	Aperture	Delta	12	Standard	2632	98.43	362.48	54.21
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Eta	12	Standard	971	14.21	108.14	43.84
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	409	42.2	87.44	84.15
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	456	70.65	99.52	85.9
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	3041	99.12	674.42	87.29
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	5430	99.94	977.92	70.89
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	13929	99.95	2213.84	62.56
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	715	90.59	287.17	158.09
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	900	97.65	336.44	147.14
01/03/2012	Mar-12	uk.collection.name.shops	Aperture	Tau	12	Standard	874	94.86	156.61	70.53
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	832	43.96	113	53.46
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	532	94.87	131.42	97.23
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1024	96.72	227.66	87.51
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	874	74.02	134.66	60.65
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	4307	97.77	598.4	54.69
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	331	79.42	134.74	160.23
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	208	18.68	53.64	101.51
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	825	98.53	186.95	89.2
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	532	64.13	117.8	87.16
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2224	99.65	518.26	91.72
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	4582	98.19	870.09	74.74
01/03/2012	Mar-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	29137	99.7	4463.4	60.3
01/03/2012	Mar-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	2465	98.89	382.4	61.06
01/03/2012	Mar-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1131	62.58	232.12	80.78
01/03/2012	Mar-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2626	90.63	473.62	70.99
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1401	98.06	407.53	114.49
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	447	43.92	134.59	118.51
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	1922	80.36	569.91	116.71
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	12	Standard	4710	99.94	1211.66	101.26
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	18	Standard	7606	96.65	1758.5	91
01/03/2012	Mar-12	uk.collection.name.shops	Rekall	Beta	60	Standard	738	44.38	188.99	100.8
01/03/2012	Mar-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	725	91.49	113.15	61.43
01/03/2012	Mar-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1100	94.76	216.56	77.49
01/03/2012	Mar-12	br.wifi.events	Tyrell Corp	Kappa	12	Standard	3625	99.67	625.87	67.96
01/03/2012	Mar-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	22009	98.36	3179.84	56.87
01/03/2012	Mar-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	0	70.41	108.83	81.13
01/03/2012	Mar-12	br.wifi.available.dates	Aperture	Delta	12	Standard	851	21.45	128.41	59.39
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	891	4.05	96.92	42.82
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	37114	47.63	5749.13	60.97
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	479	13.63	114.65	94.22
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	3122	35.76	719.99	90.77
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	8398	42.56	1555.31	72.9
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	11791	40.03	1900.85	63.45
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	490	16.11	212.75	170.9
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1039	28.26	403.45	152.84
01/03/2012	Mar-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	431	14.85	82.3	75.16
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	503	7.52	73.57	57.57
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	319	13.96	82.79	102.16
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1159	30.92	267.22	90.75
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	610	12.05	102.1	65.88
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	1945	24.79	293.06	59.31
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	413	17.01	175.03	166.81
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	270	7.71	71.41	104.11
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	14750	45.62	2374.04	63.35
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	211	7.04	50.41	94.03
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1647	22.36	407.46	97.38
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	9425	44.65	1815.83	75.83
01/03/2012	Mar-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	13460	42.55	2161.34	63.2
01/03/2012	Mar-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1316	26.94	224.83	67.24
01/03/2012	Mar-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	2324	34.62	462.63	78.35
01/03/2012	Mar-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	713	10.78	131.45	72.57
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	2710	39.91	753.59	109.45
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	302	5.51	97.54	127.13
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1015	18.22	331.67	128.62
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	5224	40.52	1414.76	106.6
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	3774	26.25	929.39	96.93
01/03/2012	Mar-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	175	2.69	56.7	127.53
01/03/2012	Mar-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1322	25.82	210.18	62.58
01/03/2012	Mar-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	578	14.4	129.58	88.24
01/03/2012	Mar-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	9827	40.73	1568.53	62.83
01/03/2012	Mar-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	14006	29.18	2039.21	57.31
01/03/2012	Mar-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	430	10.98	88.89	81.37
01/04/2012	Apr-12	br.collection.name.shops	Aperture	Delta	12	Standard	2080	99.08	298.59	56.5
01/04/2012	Apr-12	br.collection.name.shops	Aperture	Eta	12	Standard	789	14.33	94.43	47.11
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	374	32.37	79.59	83.76
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	484	53.64	101.2	82.3
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	3485	99.21	766.88	86.61
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	6096	99.88	1100.56	71.06
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	18802	99.97	2902.59	60.76
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	943	96.78	372.56	155.51
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	1394	97.28	508.19	143.49
01/04/2012	Apr-12	uk.collection.name.shops	Aperture	Tau	12	Standard	835	95.29	153.4	72.31
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	791	44.48	109.72	54.6
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	574	93.88	142.93	98.01
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1455	96.68	317.69	85.94
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	991	74.09	153	60.77
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3850	98.31	546.59	55.88
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	283	60.41	109.22	151.92
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	191	18.61	49.39	101.79
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	828	99.28	190.63	90.62
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	656	62.63	148.15	88.89
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2431	98.91	562.69	91.11
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	4817	99.9	904.9	73.94
01/04/2012	Apr-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	52003	99.85	7745.44	58.62
01/04/2012	Apr-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	2735	99.46	418.66	60.25
01/04/2012	Apr-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1003	63.15	207.76	81.53
01/04/2012	Apr-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2647	92.18	481.32	71.57
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1390	99.81	403.81	114.35
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	468	41.88	140.24	117.95
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2059	91.86	617.24	117.99
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	12	Standard	7765	100	1943.93	98.54
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	18	Standard	6877	96.09	1620.82	92.77
01/04/2012	Apr-12	uk.collection.name.shops	Rekall	Beta	60	Standard	812	32.27	212.61	103.06
01/04/2012	Apr-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	908	93.79	142.76	61.89
01/04/2012	Apr-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1213	97.3	243.83	79.12
01/04/2012	Apr-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	3284	99.41	580.88	69.62
01/04/2012	Apr-12	br.wifi.events	Tyrell Corp	Kappa	18	Standard	9250	98.18	1397.89	59.48
01/04/2012	Apr-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	0	66.93	106.81	76.72
01/04/2012	Apr-12	br.wifi.available.dates	Aperture	Delta	12	Standard	883	24.04	131.93	58.81
01/04/2012	Apr-12	br.wifi.available.dates	Aperture	Eta	12	Standard	733	4.48	87.63	47.06
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	47877	48.7	7395.23	60.8
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	439	11.88	96.83	86.82
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	2903	42.23	658.75	89.32
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	9701	47.89	1773.5	71.96
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	16148	49.53	2525.62	61.56
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	614	20.46	255.41	163.73
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1271	34.52	479.65	148.54
01/04/2012	Apr-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	336	15.35	67.64	79.24
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	454	7.58	65.99	57.21
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	306	14.96	78.74	101.28
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1105	33.44	250.64	89.28
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	531	13.76	87.65	64.97
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2220	29.67	334.4	59.29
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	459	15.49	189.39	162.41
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	308	8.63	81.62	104.31
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	5858	37.5	1030.36	69.23
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	256	9.18	60.11	92.43
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1496	24.93	368.81	97.04
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	8631	52.04	1675.93	76.43
01/04/2012	Apr-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	41612	50.78	6199.35	58.64
01/04/2012	Apr-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1049	26.22	188.43	70.7
01/04/2012	Apr-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	3094	35.86	602.24	76.61
01/04/2012	Apr-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	966	13.5	171.22	69.77
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	2512	41.59	688.57	107.89
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	286	5.51	91	125.24
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1289	23.74	420.38	128.37
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	7523	48.31	1995.63	104.41
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	3257	29.54	836.21	101.06
01/04/2012	Apr-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	192	3.26	62.26	127.64
01/04/2012	Apr-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1366	29.5	220.69	63.59
01/04/2012	Apr-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	12736	36.27	1991.28	61.54
01/04/2012	Apr-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	5468	42.36	1030.94	74.21
01/04/2012	Apr-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	2578	30.88	433.84	66.24
01/04/2012	Apr-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	478	11.93	93.16	76.71
01/05/2012	May-12	br.collection.name.shops	Aperture	Delta	12	Standard	1897	96.24	263.81	54.74
01/05/2012	May-12	br.collection.name.shops	Aperture	Eta	12	Standard	619	14.61	73.64	46.83
01/05/2012	May-12	br.collection.name.shops	Aperture	Omicron	8	Standard	275	30.92	59.61	85.32
01/05/2012	May-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	281	40.29	61.72	86.45
01/05/2012	May-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2316	98.56	517.69	87.98
01/05/2012	May-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	2786	83.78	510.2	72.08
01/05/2012	May-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	14206	98.37	2214.68	61.36
01/05/2012	May-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	536	93.63	221.5	162.65
01/05/2012	May-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	856	95.81	320.08	147.18
01/05/2012	May-12	uk.collection.name.shops	Aperture	Tau	12	Standard	694	92.4	128.45	72.85
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	572	48.41	78.43	53.97
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	443	94.18	110.63	98.3
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1073	97.11	240.77	88.32
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	816	72.08	126.53	61.03
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	2742	97.96	391.8	56.24
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	179	48.86	69.02	151.78
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	171	18.09	44.39	102.18
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	580	98.13	135.07	91.66
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	510	69.58	111.65	86.17
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	1639	97.91	385.04	92.47
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	5251	99.46	979.93	73.45
01/05/2012	May-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	22942	99.74	3573.47	61.31
01/05/2012	May-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1667	97.4	267.97	63.27
01/05/2012	May-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	719	60.19	153.63	84.1
01/05/2012	May-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2291	94.82	418.67	71.93
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	8	Standard	2042	99.55	548.36	105.7
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	351	46.32	104.99	117.74
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2227	94.83	657.48	116.21
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	12	Standard	3944	99.79	1042.21	104.01
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	18	Standard	5215	96.35	1244.54	93.93
01/05/2012	May-12	uk.collection.name.shops	Rekall	Beta	60	Standard	571	31.76	149.25	102.88
01/05/2012	May-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	1337	80.84	197.92	58.27
01/05/2012	May-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	947	95.66	187.81	78.06
01/05/2012	May-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	2790	98.36	499.84	70.52
01/05/2012	May-12	br.wifi.events	Tyrell Corp	Kappa	18	Standard	4911	94.82	789.81	63.3
01/05/2012	May-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	0	66.29	75.51	84.2
01/05/2012	May-12	br.wifi.available.dates	Aperture	Delta	12	Standard	809	18.14	119.22	58
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	565	3.65	67.27	46.87
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	4975	21.3	843.62	66.74
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	332	7.1	79.73	94.53
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1913	29.05	452.82	93.17
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	5437	32.18	1024.39	74.16
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	8350	35.61	1366.71	64.42
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	338	13.14	145.53	169.47
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	799	21.92	315.05	155.2
01/05/2012	May-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	293	11.36	60.05	80.67
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	351	6.25	51.34	57.57
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	273	11.09	70.43	101.55
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	953	24.98	220.69	91.15
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	389	10.66	63.92	64.68
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	1822	22.77	276.17	59.66
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	302	9.02	126.76	165.21
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	252	7.18	67.25	105.05
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1666	34.64	357.93	84.56
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	193	7.48	44.84	91.45
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1124	18.77	274.91	96.27
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	7062	39.43	1409.57	78.56
01/05/2012	May-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	18667	35.87	2963.17	62.48
01/05/2012	May-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	772	19	139.91	71.34
01/05/2012	May-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	5512	40.89	1034.84	73.9
01/05/2012	May-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	595	9.57	113.68	75.21
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1703	44.43	479.98	110.94
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	182	4.38	58.56	126.64
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1513	19.57	481.33	125.22
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	4319	35.25	1222.76	111.43
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2751	23.74	707.66	101.25
01/05/2012	May-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	196	2.73	63.42	127.37
01/05/2012	May-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	2107	20.13	312.71	58.42
01/05/2012	May-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	48851	70.96	7681.49	61.89
01/05/2012	May-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	4855	32.11	911.55	73.9
01/05/2012	May-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1600	20.53	275.34	67.74
01/05/2012	May-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	166	5.46	35.9	85.14
01/06/2012	Jun-12	br.collection.name.shops	Aperture	Delta	12	Standard	2552	98.52	340.25	52.48
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Eta	12	Standard	782	15.66	88.87	44.73
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	316	31.32	70.52	87.84
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	451	42.37	102.17	89.17
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2032	98.81	478.22	92.63
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	2440	79.59	457	73.72
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	35578	98.22	5335.36	59.03
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	717	95.05	290.39	159.41
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	1072	97.99	388.98	142.82
01/06/2012	Jun-12	uk.collection.name.shops	Aperture	Tau	12	Standard	620	94.98	117.26	74.45
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	644	43.55	89.55	54.73
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	613	95.51	152.95	98.21
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1056	97.57	237.93	88.68
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	976	73.44	150.65	60.76
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3291	98.39	473.28	56.6
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	135	39.29	53.34	155.52
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	202	18.77	52.21	101.73
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	808	88	189.49	92.31
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	938	79.57	205.39	86.19
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2154	99.34	506.21	92.5
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	4149	99.64	801.05	75.99
